State FIPS code,Date,All merchant category codes spending,Accommodation and food service (ACF) spending,"Arts, entertainment, and recreation (AER)  spending",General merchandise stores (GEN) and apparel and accessories (AAP) spending,Grocery and food store (GRF)  spending,Health care and social assistance (HCS) spending ,Transportation and warehousing (TWS)  spending,"Retail spending, including grocery  (AAP, CEC, GEN, GRF, HIC, ETC, SGH) ","Retail spending, excluding grocery ((AAP, CEC, GEN, HIC, ETC, SGH) ",total spending
36,05/16/2022,26.7,15.5,16.1,37.6,19.6,14.1,12.0,30.3,38.9,184.10000000000002
44,05/16/2022,33.6,-7.12,17.3,29.5,9.17,84.7,46.9,32.7,56.0,269.15000000000003
9,05/17/2022,23.2,22.8,28.6,37.9,21.8,11.3,14.2,32.2,38.8,207.60000000000002
25,05/17/2022,26.6,12.8,14.4,48.0,20.5,21.6,5.82,36.4,52.6,212.12
34,05/17/2022,25.9,21.3,29.1,47.1,18.0,22.0,17.1,31.9,44.2,230.7
36,05/17/2022,27.5,14.4,20.0,41.0,20.6,15.7,14.6,32.0,41.2,199.5
44,05/17/2022,32.7,-13.8,36.0,44.0,8.23,75.6,49.4,35.8,64.5,299.73
9,05/18/2022,23.4,24.5,36.4,43.5,25.8,3.66,14.4,33.8,38.8,220.86
25,05/18/2022,28.3,13.0,18.2,51.0,23.9,18.0,6.11,39.5,55.4,225.11
34,05/18/2022,28.2,22.4,27.7,53.9,21.3,22.0,19.0,36.8,50.5,253.60000000000002
36,05/18/2022,29.0,14.9,23.7,44.8,23.6,12.6,12.5,34.9,44.0,211.0
44,05/18/2022,35.9,-14.3,38.1,52.3,9.68,28.8,41.0,46.1,84.7,286.38
9,05/19/2022,23.8,28.7,24.4,42.3,23.0,7.78,15.7,31.8,37.2,210.88
25,05/19/2022,26.7,14.6,15.8,48.1,21.5,14.5,6.95,35.6,49.8,206.85000000000002
34,05/19/2022,27.0,26.2,22.3,50.7,19.4,18.7,19.2,34.0,46.8,237.29999999999995
36,05/19/2022,28.6,18.0,24.0,43.5,21.3,10.9,15.2,32.7,42.0,207.60000000000002
44,05/19/2022,39.6,-9.33,27.1,48.4,7.0,13.4,83.3,43.2,82.3,295.37
9,05/20/2022,24.0,31.2,22.3,44.4,23.9,10.3,10.0,32.2,37.3,211.60000000000002
25,05/20/2022,26.8,14.3,10.7,48.4,21.4,17.1,8.66,37.1,53.1,210.76
34,05/20/2022,26.1,25.5,22.5,49.3,19.0,15.0,19.0,33.0,45.2,228.5
36,05/20/2022,27.4,18.0,21.9,43.4,19.8,10.9,15.8,31.5,40.9,202.20000000000002
44,05/20/2022,35.1,-5.67,5.86,50.4,10.1,8.83,103.0,43.7,79.6,295.81999999999994
9,05/21/2022,22.9,28.5,21.1,40.9,25.1,7.64,6.92,31.3,35.1,196.56
25,05/21/2022,26.2,13.7,15.5,47.1,21.5,16.9,12.3,36.1,50.7,213.8
34,05/21/2022,24.8,23.3,23.0,46.6,18.4,12.6,18.9,31.8,43.5,218.10000000000002
36,05/21/2022,26.9,17.9,20.2,40.5,19.1,11.4,16.5,30.2,39.1,194.89999999999998
44,05/21/2022,30.2,-6.07,4.06,37.1,8.42,14.9,79.1,35.1,62.3,234.90999999999997
9,05/22/2022,22.5,28.5,20.5,38.2,23.4,12.0,6.23,29.3,32.9,191.03
25,05/22/2022,25.4,13.2,20.1,43.7,18.7,24.9,11.3,32.3,45.8,210.0
34,05/22/2022,25.7,22.2,29.1,45.6,17.6,16.4,21.6,31.3,43.3,227.10000000000002
36,05/22/2022,27.2,18.0,22.5,39.5,18.7,11.4,16.8,29.5,38.2,194.60000000000002
44,05/22/2022,25.8,-6.34,-3.02,37.8,7.66,26.3,44.3,32.0,56.3,195.0
9,05/23/2022,21.8,28.4,17.9,38.0,23.1,5.3,4.78,28.8,32.3,178.57999999999998
25,05/23/2022,24.3,12.2,18.2,40.9,17.1,27.7,10.9,28.4,39.3,194.7
34,05/23/2022,25.8,22.9,33.8,43.0,15.5,15.8,21.8,29.5,41.7,224.0
36,05/23/2022,26.1,17.1,20.1,37.5,16.7,9.32,15.7,27.1,35.4,178.92000000000002
44,05/23/2022,24.2,-5.23,-6.72,39.2,8.85,34.1,50.7,31.4,53.8,206.10000000000002
9,05/24/2022,22.6,29.7,17.8,33.4,23.1,-0.225,9.14,25.9,27.7,166.515
25,05/24/2022,23.3,12.8,20.9,32.7,14.4,30.1,11.5,24.5,34.3,181.2
34,05/24/2022,24.7,21.8,39.1,39.9,10.6,16.2,19.9,25.7,39.0,212.2
36,05/24/2022,24.7,17.6,16.5,32.8,13.4,8.69,13.8,23.1,30.9,156.79000000000002
44,05/24/2022,24.3,3.8,9.6,22.3,8.16,40.9,18.6,26.3,43.3,172.95999999999998
9,05/25/2022,22.1,30.3,13.3,29.7,19.2,4.21,7.16,23.8,26.6,154.26999999999998
25,05/25/2022,22.3,13.5,19.6,27.9,12.3,40.5,8.42,21.1,29.5,172.82
34,05/25/2022,24.0,23.0,44.4,36.6,8.74,21.8,18.6,22.7,35.0,210.83999999999997
36,05/25/2022,24.5,20.7,16.5,31.1,12.1,15.0,16.7,20.9,27.9,160.9
44,05/25/2022,25.1,8.44,7.16,25.8,4.99,91.2,47.2,22.9,40.1,247.79000000000002
9,05/26/2022,22.7,34.0,17.3,31.6,22.5,0.16,6.37,25.4,27.1,164.43
25,05/26/2022,23.8,14.7,21.3,26.1,13.6,45.4,8.49,21.1,28.1,178.79
34,05/26/2022,25.9,26.0,54.2,36.7,10.6,25.6,20.4,23.7,35.3,232.5
36,05/26/2022,24.8,23.3,15.0,29.9,13.9,16.0,17.1,20.4,25.5,161.1
44,05/26/2022,23.8,9.27,-1.09,30.6,6.33,97.1,71.2,23.6,39.5,276.51
9,05/27/2022,21.7,30.1,18.4,30.3,23.5,1.79,4.72,24.9,25.7,159.41
25,05/27/2022,25.0,15.4,24.2,25.8,15.1,46.6,9.95,21.4,27.1,185.54999999999998
34,05/27/2022,26.7,26.4,51.6,37.8,13.1,29.6,18.7,25.5,36.4,239.1
36,05/27/2022,24.9,23.2,16.4,29.7,16.3,16.4,15.8,21.4,25.3,164.5
44,05/27/2022,23.1,12.6,-1.9,33.8,9.14,71.7,65.2,24.2,38.1,252.84
9,05/28/2022,21.3,26.6,18.6,32.0,24.6,1.65,1.68,25.7,26.3,157.13000000000002
25,05/28/2022,26.1,15.4,20.3,28.0,16.5,49.6,9.3,22.3,27.5,188.90000000000003
34,05/28/2022,27.2,24.7,53.5,38.4,15.6,30.0,19.6,27.2,37.4,246.39999999999998
36,05/28/2022,24.9,22.0,18.7,30.0,17.7,16.5,14.6,21.9,25.2,166.6
44,05/28/2022,24.2,13.7,-8.15,40.8,12.2,54.9,91.9,28.7,43.8,277.84999999999997
9,05/29/2022,21.2,26.4,22.5,33.7,26.6,-0.0056,0.524,27.3,27.7,164.71839999999997
25,05/29/2022,25.5,16.6,22.8,27.7,16.8,48.3,3.73,23.0,28.5,187.42999999999998
34,05/29/2022,26.6,24.6,57.6,37.4,16.8,27.0,17.4,27.2,36.5,244.5
36,05/29/2022,23.6,21.6,19.0,27.3,16.9,19.2,13.3,20.7,23.6,161.6
44,05/29/2022,22.6,13.0,-3.55,35.6,12.3,51.1,72.4,27.7,41.1,249.64999999999998
9,05/30/2022,25.1,33.8,33.6,32.5,30.2,7.76,8.01,27.2,25.3,198.36999999999998
25,05/30/2022,24.5,15.6,34.1,20.7,14.3,60.7,2.11,18.6,22.3,188.41000000000003
34,05/30/2022,26.2,23.1,58.9,32.8,13.7,33.0,22.7,23.1,31.6,238.89999999999998
36,05/30/2022,22.5,20.8,20.3,21.1,15.8,17.3,13.5,16.7,17.4,142.9
44,05/30/2022,24.8,11.2,-2.73,28.9,10.2,80.9,65.0,25.1,38.0,256.57
9,05/31/2022,21.8,27.8,30.8,34.5,30.5,-0.0009,-8.19,30.2,29.9,175.5091
25,05/31/2022,27.6,20.1,28.8,29.7,23.2,41.8,7.98,27.9,32.1,211.58
34,05/31/2022,27.8,28.0,60.2,41.1,23.6,29.5,17.3,31.3,38.1,269.1
36,05/31/2022,26.0,24.3,27.5,30.2,22.4,17.6,16.3,26.0,28.7,193.0
44,05/31/2022,19.1,13.4,-33.6,35.0,16.5,44.8,111.0,28.7,39.7,255.5
9,06/01/2022,23.9,28.0,26.5,35.1,33.3,4.89,-2.96,32.5,31.9,189.23
25,06/01/2022,29.8,19.5,21.7,31.2,25.7,42.2,10.8,31.0,35.7,217.8
34,06/01/2022,29.8,27.3,45.9,43.1,26.2,27.5,21.5,34.1,41.1,266.7
36,06/01/2022,27.4,22.2,20.7,30.2,23.4,20.2,17.9,27.3,30.3,192.20000000000002
44,06/01/2022,18.4,10.2,-23.8,34.7,22.6,10.0,140.0,28.7,33.5,255.89999999999998
9,06/02/2022,24.4,24.4,34.7,30.7,32.8,11.6,-2.47,31.0,29.8,192.53
25,06/02/2022,29.7,19.9,23.4,30.6,24.1,40.7,8.84,30.9,37.2,215.64
34,06/02/2022,29.5,24.6,46.1,40.8,23.0,29.2,22.9,31.5,39.1,257.2
36,06/02/2022,27.8,21.0,23.4,29.4,20.8,24.7,18.1,26.4,30.7,194.5
44,06/02/2022,18.3,5.25,-24.8,32.7,22.2,-9.07,127.0,28.9,34.2,216.38
9,06/03/2022,24.3,21.5,30.8,28.2,29.7,12.9,0.482,28.4,27.5,179.482
25,06/03/2022,27.7,20.2,26.0,28.1,19.6,35.7,5.06,27.3,34.3,196.26000000000005
34,06/03/2022,28.5,24.3,42.2,38.5,19.5,26.6,21.7,29.0,37.3,239.09999999999997
36,06/03/2022,27.7,21.1,25.6,27.4,17.5,23.9,17.8,23.7,28.5,185.5
44,06/03/2022,16.8,3.03,-19.6,25.7,15.9,-14.3,119.0,23.4,29.5,182.63
9,06/04/2022,25.8,27.1,32.0,27.5,30.4,15.5,3.32,27.4,25.5,188.72
25,06/04/2022,26.4,20.2,27.4,24.9,16.9,41.1,1.37,24.6,31.7,188.17
34,06/04/2022,27.9,25.7,42.9,36.7,17.1,26.8,20.5,26.3,34.5,230.50000000000003
36,06/04/2022,26.3,20.4,21.5,25.6,15.3,24.5,17.6,21.5,26.4,172.8
44,06/04/2022,18.7,1.7,-17.3,21.6,16.0,39.6,62.5,22.6,27.8,174.5
9,06/05/2022,25.5,25.5,27.0,26.7,28.5,18.8,1.79,25.9,24.3,178.49
25,06/05/2022,27.5,19.3,22.6,23.8,17.4,42.1,5.14,24.1,30.3,184.73999999999998
34,06/05/2022,28.0,24.5,42.7,36.6,15.5,27.9,20.7,24.9,33.2,226.0
36,06/05/2022,27.0,21.1,22.0,25.8,15.0,24.9,17.3,21.1,25.9,173.10000000000002
44,06/05/2022,22.7,0.365,-16.1,24.9,14.3,-8.22,91.5,22.0,28.4,157.145
9,06/12/2022,22.3,27.0,5.6,31.4,32.9,17.2,-5.13,29.8,27.9,166.67000000000002
25,06/12/2022,26.2,19.6,16.9,30.7,20.6,32.0,2.51,29.1,37.2,188.61
34,06/12/2022,26.4,25.7,39.4,43.6,20.4,16.7,14.8,29.0,36.7,226.3
36,06/12/2022,26.4,25.0,23.4,34.3,20.4,13.4,8.04,27.9,33.8,186.24
44,06/12/2022,26.0,-1.94,-30.9,27.4,23.8,1.13,56.0,37.9,51.1,164.49
9,06/19/2022,19.0,20.4,6.8,39.3,33.4,11.2,-8.17,30.0,27.9,160.83
25,06/19/2022,25.8,13.8,14.2,36.5,19.3,40.0,0.184,30.9,42.1,196.98399999999998
34,06/19/2022,27.1,22.4,40.3,46.9,19.0,22.0,19.6,31.1,42.1,243.39999999999998
36,06/19/2022,27.9,20.3,30.1,36.1,21.1,18.5,23.5,29.3,36.0,214.9
44,06/19/2022,32.7,-1.83,30.2,47.6,15.5,-31.1,62.1,42.1,68.4,232.97
9,06/26/2022,19.4,27.7,16.9,32.2,29.5,13.2,-0.58,24.2,20.9,164.02
25,06/26/2022,25.3,11.7,19.7,25.0,21.5,28.2,7.77,27.3,32.9,174.07000000000002
34,06/26/2022,27.0,22.9,41.3,40.9,17.8,18.7,21.6,29.1,39.5,231.79999999999998
36,06/26/2022,26.1,20.4,25.3,32.4,20.3,11.9,20.6,26.5,31.6,189.0
44,06/26/2022,30.9,4.14,50.4,34.5,10.5,-39.6,78.2,27.7,44.9,210.73999999999998
9,07/03/2022,24.1,11.6,19.9,23.0,36.8,19.4,-6.33,27.0,21.0,152.37
25,07/03/2022,29.0,6.61,33.0,24.2,26.4,23.0,9.46,26.5,26.6,175.77
34,07/03/2022,29.0,13.6,60.3,35.9,23.2,18.1,24.5,30.2,36.7,242.49999999999994
36,07/03/2022,28.4,11.1,34.4,27.4,23.2,22.2,25.4,27.0,30.1,200.8
44,07/03/2022,15.8,-2.81,22.4,28.6,23.6,22.6,63.4,30.8,37.6,226.19
9,07/10/2022,16.4,23.8,5.55,13.4,14.2,19.4,1.7,12.6,11.5,102.14999999999999
25,07/10/2022,24.4,21.6,-9.75,28.5,6.83,53.7,4.29,20.1,35.0,160.27
34,07/10/2022,24.3,24.3,22.2,33.2,8.46,25.0,8.19,22.1,35.3,178.75
36,07/10/2022,24.3,21.7,8.88,29.3,7.42,32.1,11.3,19.2,29.9,159.8
44,07/10/2022,34.3,13.5,-14.3,10.1,1.42,34.5,182.0,16.4,31.8,275.42
9,07/17/2022,23.4,19.7,17.2,27.1,25.2,13.3,-0.586,23.8,22.8,148.514
25,07/17/2022,24.4,11.5,16.2,26.6,19.3,26.3,0.285,25.8,32.6,158.58499999999998
34,07/17/2022,28.8,19.8,49.8,38.7,15.8,24.7,21.2,28.4,40.4,238.79999999999998
36,07/17/2022,26.8,19.2,36.0,29.2,19.0,12.8,12.6,24.1,28.3,181.20000000000002
44,07/17/2022,28.7,3.25,4.08,26.8,19.9,6.44,42.2,22.2,24.4,149.27
9,07/24/2022,22.2,15.5,14.6,33.4,26.7,36.6,-2.05,27.4,27.8,179.95000000000002
25,07/24/2022,27.5,12.8,11.5,38.0,19.7,45.3,2.03,28.0,37.2,194.52999999999997
34,07/24/2022,28.6,18.5,40.9,46.6,19.7,23.6,22.1,31.5,42.8,245.7
36,07/24/2022,26.6,18.2,18.6,37.2,21.3,16.8,15.4,28.0,33.8,189.3
44,07/24/2022,27.1,-2.49,-3.91,20.3,25.4,35.8,68.9,36.5,47.3,227.8
9,07/31/2022,20.2,26.3,-2.06,29.6,29.9,13.6,-9.04,28.2,27.1,143.60000000000002
25,07/31/2022,24.7,15.5,-2.07,33.3,24.9,38.2,-6.64,30.3,35.9,169.39000000000001
34,07/31/2022,25.3,22.1,27.6,41.8,22.2,24.0,11.5,32.0,41.3,222.5
36,07/31/2022,25.9,23.2,13.1,39.3,23.1,28.1,15.1,31.6,39.0,212.49999999999997
44,07/31/2022,31.3,0.799,-25.4,29.6,39.2,19.8,68.0,40.4,41.6,213.99900000000002
9,08/07/2022,22.8,11.9,28.9,27.3,24.5,8.39,-8.73,24.0,23.6,139.85999999999999
25,08/07/2022,33.7,17.4,28.4,34.6,25.1,44.5,21.9,30.3,35.6,237.8
34,08/07/2022,31.7,14.1,55.5,40.3,18.3,27.1,31.4,29.8,40.7,257.2
36,08/07/2022,29.1,15.2,33.8,28.9,19.7,18.4,24.3,24.5,28.5,193.3
44,08/07/2022,36.5,-3.73,1.35,12.4,24.7,21.5,87.9,24.2,24.0,192.32
9,08/14/2022,21.4,22.0,26.3,25.2,34.2,15.3,-19.8,28.3,24.7,156.2
25,08/14/2022,26.1,21.6,9.3,37.4,25.1,24.0,8.29,31.8,37.5,194.99
34,08/14/2022,26.8,21.4,46.1,38.9,21.4,16.5,26.0,29.4,36.9,236.60000000000002
36,08/14/2022,27.1,18.4,24.2,29.9,21.2,15.9,23.4,28.2,34.0,195.2
44,08/14/2022,38.3,11.5,8.85,-5.06,16.5,-15.7,37.4,13.2,11.0,77.69
9,08/21/2022,24.3,26.3,28.3,20.2,25.7,18.0,-2.58,23.1,21.4,160.42000000000002
25,08/21/2022,30.8,25.9,26.4,29.0,24.3,45.8,13.8,29.1,33.8,228.09999999999997
34,08/21/2022,28.7,19.7,55.3,37.1,18.6,34.1,20.8,27.7,36.0,249.29999999999998
36,08/21/2022,28.5,19.9,36.4,27.1,21.9,32.9,23.7,26.4,30.2,218.5
44,08/21/2022,28.4,2.1,13.4,8.26,9.65,35.4,12.3,18.0,26.0,125.11
9,08/28/2022,20.3,14.0,24.4,28.6,24.5,14.4,-5.77,25.1,25.4,150.63000000000002
25,08/28/2022,29.8,22.6,24.6,38.3,24.1,45.6,17.2,28.4,32.4,233.2
34,08/28/2022,27.2,17.9,52.5,40.0,19.4,27.4,20.5,28.2,36.3,242.2
36,08/28/2022,26.2,17.3,26.2,28.2,20.1,26.4,23.2,24.5,28.1,194.0
44,08/28/2022,23.9,2.34,19.1,17.4,10.2,11.5,26.4,18.4,26.2,131.54
9,09/04/2022,21.8,19.5,8.44,29.4,23.9,13.7,-3.94,26.2,27.7,144.9
25,09/04/2022,29.0,14.1,5.6,30.2,23.6,49.8,9.37,29.9,36.0,198.57
34,09/04/2022,28.9,15.6,34.2,38.4,20.0,25.0,25.9,28.4,36.0,223.5
36,09/04/2022,28.6,15.5,26.8,27.3,20.2,29.8,25.9,24.8,28.4,198.70000000000002
44,09/04/2022,29.3,5.67,-6.73,24.1,22.9,37.6,156.0,27.5,31.9,298.93999999999994
9,09/11/2022,20.0,24.9,9.1,28.4,26.8,24.9,-1.45,24.3,22.7,159.64999999999998
25,09/11/2022,23.2,17.2,9.91,31.8,23.5,49.6,7.78,28.5,33.4,201.69
34,09/11/2022,25.5,24.7,35.5,39.2,18.6,20.4,22.0,29.1,38.7,228.2
36,09/11/2022,25.6,23.3,29.5,25.1,22.6,16.8,19.3,27.0,30.6,194.2
44,09/11/2022,35.5,-1.39,-3.25,28.5,24.3,107.0,86.9,35.7,46.3,324.06
9,09/18/2022,18.2,23.3,25.4,23.7,25.7,17.0,-0.573,24.4,23.4,162.32700000000003
25,09/18/2022,28.0,15.9,34.2,38.3,20.9,46.2,21.0,30.1,39.6,246.2
34,09/18/2022,29.2,22.3,55.5,45.4,17.1,28.2,34.0,30.9,44.0,277.4
36,09/18/2022,27.1,21.2,32.6,30.7,20.4,23.7,17.5,25.2,29.2,200.49999999999997
44,09/18/2022,41.7,13.6,23.2,41.2,11.8,-35.7,187.0,39.8,72.1,353.0
9,09/25/2022,21.2,18.5,50.2,32.5,29.1,6.09,1.63,25.7,23.4,187.12
25,09/25/2022,27.6,19.2,16.0,43.3,26.9,34.7,22.8,34.2,41.7,238.8
34,09/25/2022,28.4,20.4,47.8,43.4,20.8,24.3,25.9,31.0,40.5,254.10000000000002
36,09/25/2022,27.6,19.0,31.5,36.0,24.2,22.9,16.2,28.3,31.7,209.79999999999998
44,09/25/2022,20.3,6.03,3.63,24.0,25.8,-3.06,27.6,30.4,34.8,149.2
9,10/02/2022,18.8,13.8,10.9,34.7,29.7,12.7,-16.3,30.6,31.1,147.20000000000002
25,10/02/2022,26.1,15.9,-4.09,37.0,25.1,44.8,14.9,30.7,36.1,200.40999999999997
34,10/02/2022,28.1,19.2,23.1,48.4,21.0,24.3,18.9,34.4,47.1,236.4
36,10/02/2022,26.0,19.4,14.1,29.4,23.8,20.0,13.6,28.3,32.1,180.7
44,10/02/2022,34.7,11.6,-9.99,15.4,1.34,27.9,212.0,22.5,45.9,326.65
9,10/09/2022,24.6,15.5,20.5,23.5,27.9,24.9,4.3,24.3,22.1,163.0
25,10/09/2022,29.4,14.5,24.2,31.9,24.5,42.0,29.7,31.1,37.3,235.2
34,10/09/2022,29.2,22.1,50.3,43.3,20.1,27.2,26.9,29.9,39.0,258.8
36,10/09/2022,29.5,14.6,37.0,32.6,23.0,33.8,40.0,27.6,31.2,239.79999999999998
44,10/09/2022,28.8,-12.1,47.4,3.55,11.8,51.2,147.0,13.9,16.0,278.75
9,10/16/2022,24.2,17.5,21.0,30.5,31.4,17.4,-7.04,31.7,31.9,174.36
25,10/16/2022,30.7,16.6,19.1,35.1,21.9,47.0,21.3,29.3,37.0,227.30000000000004
34,10/16/2022,29.2,22.6,47.7,37.6,18.3,31.4,30.2,29.2,39.4,256.4
36,10/16/2022,27.9,16.9,38.6,30.4,21.4,25.3,24.2,27.6,32.7,217.10000000000002
44,10/16/2022,31.4,8.34,13.2,18.6,19.7,6.58,100.0,22.7,25.5,214.62
9,10/23/2022,22.6,17.3,26.7,27.0,31.5,9.71,12.6,28.8,27.0,180.61
25,10/23/2022,33.0,20.5,31.0,30.9,23.5,39.8,26.4,32.1,40.9,245.1
34,10/23/2022,30.1,19.1,62.4,45.9,17.9,29.3,27.1,31.8,45.0,278.5
36,10/23/2022,28.6,16.8,45.3,33.5,22.0,18.7,23.8,28.7,34.3,223.09999999999997
44,10/23/2022,37.7,5.84,-9.8,63.6,31.0,39.2,68.3,28.8,27.6,254.54
9,10/30/2022,18.1,21.1,-0.119,28.3,33.4,3.73,-5.22,28.4,25.1,134.691
25,10/30/2022,26.0,22.5,2.0,37.4,26.9,48.2,8.17,33.1,39.3,217.57
34,10/30/2022,24.9,22.9,21.8,41.0,22.0,19.9,15.7,31.0,39.3,213.59999999999997
36,10/30/2022,23.8,22.5,11.6,32.8,24.7,20.4,11.2,29.5,33.5,186.2
44,10/30/2022,20.7,17.4,-12.2,17.3,22.9,9.41,82.2,22.3,22.1,181.41
9,11/06/2022,20.7,16.4,55.0,7.85,26.2,32.8,9.18,13.6,6.44,167.47
25,11/06/2022,31.6,15.0,61.3,26.2,27.1,60.2,14.1,29.0,30.8,263.7
34,11/06/2022,28.7,14.0,62.8,25.2,16.3,27.0,32.8,20.2,24.0,222.3
36,11/06/2022,27.9,17.8,49.0,14.0,18.1,19.1,24.3,18.7,19.1,180.1
44,11/06/2022,25.1,-8.94,14.4,1.27,27.1,-17.6,123.0,40.5,51.2,230.93
9,11/13/2022,21.1,26.8,42.0,21.5,33.6,15.5,-5.91,28.5,25.4,187.39000000000001
25,11/13/2022,27.0,25.7,16.5,28.5,18.3,42.6,15.6,27.5,36.3,211.0
34,11/13/2022,28.5,35.0,57.8,36.6,18.6,20.9,33.0,27.9,36.2,266.0
36,11/13/2022,26.0,23.0,32.4,25.5,23.5,25.9,16.6,27.1,29.9,203.9
44,11/13/2022,23.4,18.4,-24.4,24.0,21.1,-12.2,93.0,19.1,17.9,156.9
9,11/20/2022,24.5,18.6,66.1,23.7,26.8,21.8,1.67,25.3,24.3,208.27
25,11/20/2022,32.8,21.2,67.4,41.3,24.0,57.7,26.4,33.6,43.5,315.1
34,11/20/2022,31.0,21.1,70.8,41.8,22.3,27.3,30.4,30.7,38.3,282.7
36,11/20/2022,29.5,19.8,36.3,36.6,23.4,26.7,26.7,30.1,35.5,235.09999999999997
44,11/20/2022,24.2,5.1,35.0,16.1,11.9,33.8,235.0,16.8,21.2,374.9
9,11/27/2022,18.3,16.3,14.3,21.1,18.9,9.13,-2.24,20.3,20.9,118.69
25,11/27/2022,25.4,22.4,7.33,35.0,19.8,18.4,17.6,28.2,35.0,183.72999999999996
34,11/27/2022,22.8,23.8,26.8,33.2,14.8,14.7,21.1,22.5,28.6,185.5
36,11/27/2022,23.4,26.0,25.1,27.9,18.3,27.4,20.9,23.1,26.2,194.89999999999998
44,11/27/2022,19.2,0.806,-8.46,26.2,9.33,-20.9,115.0,14.7,19.1,155.77599999999998
9,12/04/2022,19.5,12.7,39.1,10.7,27.9,36.6,-2.52,17.3,12.6,154.38
25,12/04/2022,29.8,15.5,34.6,25.9,29.0,60.4,32.5,28.6,28.2,254.7
34,12/04/2022,27.1,19.2,56.0,25.6,18.9,36.0,36.0,22.6,25.9,240.20000000000002
36,12/04/2022,24.1,18.6,40.0,15.1,19.6,28.6,19.3,18.4,17.7,177.3
44,12/04/2022,22.8,2.43,-12.2,1.12,19.6,28.2,123.0,10.4,6.13,178.68
9,12/11/2022,20.6,18.7,20.1,13.0,27.4,25.7,5.41,19.5,15.5,145.31
25,12/11/2022,25.7,16.4,18.0,19.5,24.4,57.2,14.3,23.1,22.0,194.9
34,12/11/2022,24.8,21.0,57.5,23.8,16.0,29.1,30.6,21.7,26.5,226.2
36,12/11/2022,22.7,18.7,32.3,16.4,19.8,25.1,18.5,18.9,18.4,168.10000000000002
44,12/11/2022,23.3,9.04,8.3,15.1,16.6,10.3,126.0,16.7,17.2,219.23999999999998
9,12/18/2022,20.9,22.4,25.3,17.3,18.9,36.6,4.61,15.1,12.8,153.01000000000002
25,12/18/2022,25.8,18.8,15.3,17.2,18.2,63.1,25.7,21.1,23.3,202.7
34,12/18/2022,23.8,21.4,46.0,23.3,10.8,34.4,30.8,17.1,22.3,206.10000000000002
36,12/18/2022,23.1,18.2,35.7,17.7,14.1,29.5,26.4,16.5,18.3,176.4
44,12/18/2022,15.3,-4.36,-57.2,8.85,13.3,-7.51,60.1,12.5,12.3,37.980000000000004
9,12/25/2022,28.4,-4.66,14.1,36.8,40.3,65.6,5.57,33.3,28.4,219.41
25,12/25/2022,36.7,3.78,9.45,54.3,40.1,79.8,22.7,44.7,49.4,304.22999999999996
34,12/25/2022,35.5,1.86,31.2,58.7,35.0,65.6,18.2,43.7,51.9,306.15999999999997
36,12/25/2022,35.8,4.45,17.1,48.2,42.3,80.2,19.4,42.8,43.3,297.75
44,12/25/2022,33.4,-17.9,-18.0,28.3,16.0,124.0,139.0,28.9,43.4,343.69999999999993
9,01/01/2023,26.3,28.7,34.1,0.706,8.28,38.4,33.7,4.59,1.99,150.46600000000004
25,01/01/2023,32.8,31.3,41.6,12.7,11.6,81.0,49.0,14.6,17.6,259.4
34,01/01/2023,30.5,30.4,59.6,15.9,8.31,51.1,45.5,14.4,20.3,245.51000000000002
36,01/01/2023,31.3,30.3,35.6,13.3,12.1,55.0,44.1,14.6,16.8,221.8
44,01/01/2023,34.8,0.0039,15.7,-9.3,-12.1,87.6,194.0,-2.81,7.68,280.7739
9,01/08/2023,21.9,8.04,12.4,23.2,22.4,40.1,14.2,20.8,19.6,160.73999999999998
25,01/08/2023,29.5,7.37,-17.2,36.3,23.2,83.9,27.6,29.4,36.5,227.07
34,01/08/2023,28.0,8.56,25.3,41.6,11.7,45.8,38.5,26.2,41.5,239.16
36,01/08/2023,25.6,5.17,14.6,34.2,14.8,53.7,26.5,24.4,33.9,207.27
44,01/08/2023,28.5,-3.54,-39.7,26.6,12.8,91.4,166.0,25.9,39.7,319.15999999999997
9,01/15/2023,26.6,28.6,32.0,28.2,25.9,40.5,5.75,24.3,23.2,208.45
25,01/15/2023,29.7,25.0,18.7,31.6,19.0,59.9,19.1,26.0,34.2,233.5
34,01/15/2023,28.3,22.9,60.6,37.5,15.1,35.0,27.9,24.9,34.6,258.5
36,01/15/2023,29.0,24.3,38.2,35.8,18.0,45.7,19.2,25.8,33.3,240.3
44,01/15/2023,21.1,4.39,15.4,35.0,12.8,3.46,104.0,23.3,34.5,232.85000000000002
9,01/22/2023,26.8,29.8,30.5,35.5,31.5,41.7,5.29,27.4,24.4,226.09
25,01/22/2023,33.7,23.8,22.7,36.9,29.6,42.7,22.7,30.1,30.8,239.29999999999998
34,01/22/2023,31.5,23.6,84.5,38.7,22.2,24.6,28.0,28.3,34.1,284.0
36,01/22/2023,30.0,19.5,55.9,40.0,23.3,25.8,24.4,29.3,34.9,253.10000000000005
44,01/22/2023,37.3,6.03,35.0,34.1,25.9,62.8,73.3,31.3,36.8,305.23
9,01/29/2023,25.2,27.8,33.1,41.3,22.9,19.9,-3.98,25.4,27.5,193.92000000000002
25,01/29/2023,26.0,30.9,-2.16,29.5,16.4,56.0,21.6,22.5,30.0,204.73999999999998
34,01/29/2023,26.9,32.0,31.7,43.1,12.5,21.1,14.0,26.1,40.6,221.1
